"ID","pc1","pc2","Finishing","Penalties","HeadingAccuracy","ShotPower","Position"
"452","0.83427231816111","1.2365282438077","51","66","66","34","0"
"453","0.26052204067592","0.48586102005908","57","48","70","77","0"
"454","1.9618467905523","0.55880378431521","43","43","55","53","0"
"455","-0.20841584807556","0.57671106891227","63","57","70","65","0"
"456","-0.12618390891067","0.081410774559697","68","50","65","78","0"
"457","1.176472771154","0.82001082775837","33","49","68","67","0"
"458","2.2125414883412","1.2338709998902","37","38","71","56","0"
"459","-0.30267200888519","-0.51664142220011","65","64","50","68","0"
"460","-0.36530828615935","0.64466557303294","56","58","76","79","0"
"461","-0.94266940290198","0.52777491478716","69","64","75","75","0"
"462","1.2348375464803","0.12274977903547","43","45","54","68","0"
"463","2.2387118331174","1.4381681440027","38","38","71","52","0"
"464","1.4373973692745","0.71659101565103","49","35","67","66","0"
"465","0.18514578623165","0.70347181238068","62","48","74","76","0"
"466","0.73479976322677","0.31254247641291","47","61","56","58","0"
"467","0.59739439700122","1.5116163128464","64","48","84","66","0"
"468","1.9067324906777","1.1464320454223","59","27","69","62","0"
"469","-0.014356104394854","0.20277589380627","53","58","63","72","0"
"470","0.62973143493447","0.38344709250744","61","47","62","66","0"
"471","0.86332696639811","0.87654500869234","64","40","72","68","0"
"472","0.27160758536569","0.23807186460822","57","52","63","73","0"
"473","0.57463127730962","0.30579893502912","50","48","62","60","0"
"474","0.45769135509707","-0.095127794258727","52","42","59","79","0"
"475","0.29445827436957","0.76687035293393","34","59","85","83","0"
"476","0.55158933091347","0.78933005084319","58","43","74","76","0"
"477","3.1674809124143","1.9082379413821","33","27","77","42","0"
"478","0.67707625685743","1.2721207602622","51","56","80","57","0"
"479","0.748773292368","0.98226063055759","37","43","83","77","0"
"480","1.855023888913","1.4872737513505","44","34","80","61","0"
"481","2.3380977425695","1.5856655594344","35","41","76","45","0"
"482","1.7284027308918","1.7665961902753","34","53","78","46","0"
"483","2.1490965812417","1.9124638661879","35","44","82","47","0"
"484","1.4768756575532","1.2902678504314","38","48","79","62","0"
"485","-0.99206576095065","0.79609203848789","52","62","87","81","0"
"486","-0.18024782732396","0.84658496511","51","76","73","59","0"
"487","2.4719357519325","1.7645743671143","22","44","74","44","0"
"488","2.5983862570356","1.5391173030729","39","38","79","58","0"
"489","1.3494805073588","1.2369328515516","31","52","78","64","0"
"490","1.7275286999542","2.0265242770722","59","40","83","49","0"
"491","1.636603922931","1.2337357072088","40","46","74","57","0"
"492","0.64555205055863","1.160646258013","44","49","81","64","0"
"493","0.28744851147993","-0.087563942357612","58","42","61","80","0"
"494","0.59271510069666","0.99495569064374","47","57","78","62","0"
"495","1.6482221211738","1.5104810572677","33","46","78","55","0"
"496","1.6489029292305","1.2145778863921","52","31","79","76","0"
"497","1.6078929329612","1.7365077529172","46","43","86","52","0"
"498","2.9663175814637","1.9680169436159","35","33","82","41","0"
"499","1.3804949440845","1.8271148417881","42","56","81","50","0"
"500","0.87358954072126","0.93722489530057","46","51","73","71","0"
"501","2.1196813729656","1.4152314168013","35","44","73","53","0"
"502","2.4813215318435","1.2325091160411","30","40","74","60","0"
"503","2.5401815584463","1.9242881656974","30","37","79","50","0"
"504","2.007963494378","1.3591430959875","40","38","80","65","0"
"505","2.6675812549363","1.9133547759126","19","37","81","56","0"
"506","2.6500664819829","1.9260545480061","31","40","82","51","0"
"507","0.60204625010366","1.095186229651","45","44","84","68","0"
"508","0.45117320285949","0.0065601509717893","43","45","64","74","0"
"509","0.12913188903704","0.92051515465222","50","65","77","69","0"
"510","-0.71303464331558","1.2279755241552","57","68","88","71","0"
"511","1.8823323025233","1.9248628467845","35","56","82","44","0"
"512","1.7598728835389","1.210059604517","21","46","78","70","0"
"513","1.4916457791371","1.5150855100271","48","39","80","63","0"
"514","-1.5221139447283","0.66873102699693","68","72","83","75","0"
"515","1.652988654289","1.3015324744724","37","46","79","59","0"
"516","-1.0589795877241","0.38967353312247","66","68","74","78","0"
"517","2.5740048046968","1.795933531308","30","45","80","50","0"
"518","1.9092186383953","2.0475696329724","54","52","81","42","0"
"519","-0.082171036951971","1.0378001277122","50","66","79","65","0"
"520","-1.6011950144055","0.36318201250835","59","73","80","79","0"
"521","1.0056920745999","1.3939765960837","29","45","87","74","0"
"522","0.23390733914053","0.93033807906852","49","50","83","78","0"
"523","-2.6498062547931","0.71092460059022","65","92","92","79","0"
"524","-1.5308187689501","0.28191155613808","52","74","81","84","0"
"525","3.0347333278432","1.8635600052319","30","33","77","44","0"
"526","2.9026218922896","1.7707985171218","29","38","74","46","0"
"527","2.3602275839094","1.0717446534898","22","36","75","65","0"
"528","2.2707859907594","1.8758099394743","32","40","79","55","0"
"529","1.6382875816608","1.4222741902451","40","44","79","66","0"
"530","1.5179714338132","1.6306944177328","32","56","79","52","0"
"531","2.0596519331812","1.6240815423201","30","44","81","59","0"
"532","2.8136045521779","2.0281325090728","26","43","82","39","0"
"533","0.79869081066706","1.5594732707394","51","53","86","68","0"
"534","2.3206544553085","1.6150989681638","24","37","81","65","0"
"535","1.9886854994495","1.5318513853038","36","42","79","60","0"
"536","2.7154224082261","1.4374561254777","38","35","77","56","0"
"537","1.5851546660422","1.2631400284508","50","42","74","60","0"
"538","1.9438798521894","1.161769373932","39","34","77","73","0"
"539","2.5449289024277","1.8028560330036","35","43","76","49","0"
"540","1.3905749277995","0.76735664869659","46","42","71","72","0"
"541","1.154590124208","1.447063454344","53","47","80","62","0"
"542","4.1968973597904","2.2319881663217","16","31","81","39","0"
"543","1.5280154042994","1.3842160713905","37","45","77","61","0"
"544","1.634889470715","1.6280812162122","33","52","80","63","0"
"545","1.0235768488619","0.99168345742841","37","50","75","69","0"
"546","1.8855289293581","1.7230760320624","48","47","82","51","0"
"547","2.6709431092049","1.9148242326564","28","44","80","42","0"
"548","2.9226875854519","2.2601287283271","36","36","79","31","0"
"549","1.9067934476267","1.4884249502741","25","39","82","68","0"
"550","0.89031991252629","1.1699400161458","43","49","79","70","0"
"551","1.6887886787499","1.3167268001143","47","41","77","66","0"
"552","1.4350807030469","1.0806475572081","31","43","82","61","0"
"553","2.0270507640414","1.539922607868","37","40","76","55","0"
"554","0.79962400705472","1.5038870488446","43","63","84","64","0"
"555","-2.2324079403126","-0.1131124866716","60","79","74","82","0"
"556","1.7950032913838","1.0131539600374","30","35","75","67","0"
"557","-1.0588303122892","0.48446467835174","53","60","87","88","0"
"558","1.9382437385335","1.5700804873458","34","38","78","58","0"
"559","1.0802608276493","1.086950923546","39","52","75","65","0"
"560","1.0156958987218","1.1584213155227","42","50","82","67","0"
"561","0.2737353689636","0.83787574919683","53","58","77","74","0"
"562","1.3052259950567","1.7355369378111","50","48","84","58","0"
"563","1.279446031375","1.2547377141701","40","48","80","67","0"
"564","-0.8751160039436","-0.036245381619336","63","60","66","74","0"
"565","-0.69540626523628","-0.21782616093459","58","64","62","79","0"
"566","1.2323013072292","0.67129291802113","45","45","64","62","0"
"567","1.1574505580767","0.71778360049234","53","43","65","54","0"
"568","-0.042248582576664","0.3109817504422","49","52","68","72","0"
"569","2.6335336593278","2.1172181143812","22","33","84","55","0"
"570","2.0063139902465","1.9110095310118","26","47","81","49","0"
"571","2.9443710038746","1.6326972299946","36","38","80","52","0"
"572","2.9959914207227","1.5589584395491","23","45","71","44","0"
"573","2.9561527935627","1.3947033999227","23","38","76","56","0"
"574","0.70050245159454","0.51062935179719","66","38","67","73","0"
"575","-0.11348299733171","0.65053557220895","28","64","81","75","0"
"576","0.14810437388484","0.86201931310737","55","52","78","73","0"
"577","2.4264396362221","1.4344760118556","38","37","80","58","0"
"578","-0.35265299492884","0.29636628994811","50","57","72","80","0"
"579","0.46058572402864","0.81310601655034","50","50","78","77","0"
"580","3.034245619463","1.7957678786087","38","31","82","53","0"
"581","-0.81361951704998","0.44579462506448","65","61","83","83","0"
"582","-0.80128823301992","0.85440028124935","48","70","83","74","0"
"583","1.7138700390199","1.5078843275441","41","51","79","54","0"
"584","2.1636320154112","1.9185953783793","25","41","84","65","0"
"585","0.96322956598581","1.2241930890157","40","57","76","57","0"
"586","0.56487906573528","1.0863630651673","43","52","83","75","0"
"587","1.4466513147325","1.2244826918517","34","54","77","57","0"
"588","0.73712970140682","0.89414614723058","38","40","78","75","0"
"589","1.8691433058213","1.352534845764","38","40","77","66","0"
"590","2.0698720917377","1.4637055159267","25","45","77","61","0"
"591","-0.51476359278965","0.40010077205144","51","59","78","83","0"
"592","2.014938778189","1.6808110771212","41","35","81","52","0"
"593","3.255534674456","1.8644391608837","42","32","77","43","0"
"594","3.0818580463414","2.3483677186262","24","41","81","29","0"
"595","1.1164654218596","1.2549239071413","51","66","76","43","0"
"596","1.8967979271506","1.5550433212318","38","33","78","65","0"
"597","4.2583087135558","2.1379308592353","20","13","80","55","0"
"598","0.65936115503934","0.67365063374438","42","48","75","79","0"
"599","0.44759105153897","0.9817514904177","50","40","85","82","0"
"600","1.9731416298157","1.6115008797358","42","39","77","57","0"
"601","3.992958313151","1.9465963006642","22","24","69","39","0"
"602","-0.037627170231607","0.90966487886649","40","60","81","71","0"
"603","-1.6758400611912","-0.556542039548","68","75","61","78","3"
"604","-0.50859036811228","-0.0096271435664324","49","56","67","81","3"
"605","-1.7515605393785","-1.1790164988203","73","67","52","84","3"
"606","-2.4248900261199","0.28947462022345","75","81","81","84","3"
"607","0.19882543552431","-0.26877918871956","70","49","51","75","3"
"608","-1.9519684459005","-0.31529526564116","77","73","65","77","3"
"609","-1.4741682578863","-0.86383878571486","77","57","58","88","3"
"610","-1.3678828663444","-0.46038847109519","72","67","61","81","3"
"611","-1.6173510977531","-1.2475626670066","75","69","47","80","3"
"612","-1.3115394580908","-0.080311701745179","78","61","69","83","3"
"613","-0.98497368394692","0.3559148442945","64","63","70","77","3"
"614","-1.660249911724","-1.2419424658447","75","70","46","79","3"
"615","-1.0784695846488","-0.45418149654148","70","60","60","83","3"
"616","-0.43586243936098","0.51594427011523","67","55","73","76","3"
"617","-0.52808752002486","0.092392889165893","76","54","66","84","3"
"618","-0.16564132812935","-0.078991861266259","69","56","57","74","3"
"619","-0.28246491702221","-0.89531084017379","62","55","44","81","3"
"620","-0.63908060081176","-0.79071951554992","72","55","50","77","3"
"621","-0.46962055638286","0.014399979677926","60","65","60","66","3"
"622","-1.212596500622","0.14718005551026","66","65","71","77","3"
"623","-1.7001373853813","-0.61864499979427","73","73","59","77","3"
"624","0.34256630996081","-0.461860599517","64","56","45","62","3"
"625","-1.4818073193646","-0.71780231973115","61","64","60","88","3"
"626","-0.79792107248529","-0.60377802897873","73","54","54","81","3"
"627","-0.69662705378487","-0.18433397250471","68","62","58","72","3"
"628","-1.3757052314621","-0.53833443015992","70","69","58","76","3"
"629","-2.6797403662323","-0.86433508282155","79","85","57","81","3"
"630","-1.5355706523421","-1.4579616696636","76","70","40","78","3"
"631","-1.9223406613675","-1.2529989488279","69","76","48","83","3"
"632","-1.9163507778752","-0.92947899195138","74","73","53","85","3"
"633","-0.89212937440532","-0.62674640020638","73","61","50","77","3"
"634","-0.96694449544556","-0.57998806110425","69","65","50","73","3"
"635","-1.3697695743622","0.26869349949874","74","68","70","77","3"
"636","-0.47444735416338","0.6640319470619","74","60","72","68","3"
"637","-1.0867830601583","0.32092822586569","74","64","71","75","3"
"638","-0.052492167380592","-0.53449602200072","76","44","50","82","3"
"639","-1.1680116604593","-0.10789264411733","75","62","65","78","3"
"640","0.19305804136098","-0.88595495118517","69","57","35","64","3"
"641","0.070060920522415","-0.88883955382507","74","44","44","79","3"
"642","-2.9981054861498","0.092570601058504","82","76","84","90","3"
"643","0.070880474339779","-0.55402381865118","63","59","44","72","3"
"644","-0.62668046396175","-1.0399080544932","72","64","44","79","3"
"645","-1.382033226755","-0.52283005757008","68","72","56","72","3"
"646","-2.1693270717756","-0.72527969949986","75","77","60","84","3"
"647","-0.68408178014564","-0.42444707306675","70","58","55","79","3"
"648","-0.36851561313847","-0.46175294145654","67","62","51","66","3"
"649","-0.69195010154261","-1.1301446858967","68","59","41","75","3"
"650","-1.5681343909752","-0.99951586761288","79","69","49","77","3"
"651","-1.5066853597622","0.21825275952037","77","72","69","69","3"
"652","-0.92719260950087","-0.83509156206532","71","65","48","70","3"
"653","-0.36250456768532","-1.2893337725793","72","52","38","75","3"
"654","0.2083595119167","-0.774288555269","66","47","40","78","3"
"655","-0.0869825664992","-0.48907168608131","74","51","49","77","3"
"656","-2.0424173968882","-0.47541615455395","73","80","63","76","3"
"657","-1.0232160666551","-1.1761728238229","75","71","40","68","3"
"658","-1.5773149586181","-1.4746286480438","70","65","45","87","3"
"659","-2.3062847924633","-0.39502366180897","79","74","65","85","3"
"660","-1.7784362045344","-1.2429821874219","77","77","45","80","3"
"661","-0.27946855883226","-0.37733233566513","73","62","49","69","3"
"662","-0.929253701612","-1.1105609662801","70","63","44","75","3"
"663","-0.40134312860239","0.10916502301128","70","59","61","69","3"
"664","-0.59207863026469","-1.1718952544621","68","72","35","72","3"
"665","-2.1717040597692","-1.1898306747154","78","77","52","82","3"
"666","-1.5044745678932","0.17959657411154","67","75","69","74","3"
"667","-1.5308874308407","-0.055076514386139","66","80","65","70","3"
"668","-0.56807447948608","-0.38838209217339","73","61","55","72","3"
"669","-2.3117866387161","-0.47503816749583","74","77","64","82","3"
"670","-0.29073474474344","0.21430402628448","65","56","65","72","3"
"671","-1.6518152671376","-0.13048331773867","69","72","68","81","3"
"672","-1.5336165489993","-1.2879934243552","78","65","47","82","3"
"673","0.61121036383585","-0.0033826614455395","63","48","55","73","3"
"674","-1.0338333051124","0.60836096151266","70","65","77","71","3"
"675","-1.0767917181954","0.20213212018073","76","60","70","79","3"
"676","-0.83610848791023","-0.33628898973055","72","55","59","80","3"
"677","-1.761428732262","-0.82854834290127","76","76","52","73","3"
"678","-0.41079655429657","0.080916155414563","70","61","61","66","3"
"679","-0.59996820285504","-0.99179597809221","67","60","45","73","3"
"680","-1.4677553180755","-0.25877477608447","76","64","66","80","3"
"681","0.69956823239866","-0.51750263205373","68","41","45","62","3"
"682","-0.88672643883115","-0.73699104741976","69","63","53","74","3"
"683","-2.1421202392164","-0.35966140308015","79","74","66","81","3"
"684","-1.7701722205945","-0.41063564658063","73","76","61","78","3"
"685","-1.507599451669","-0.58495394900147","71","73","57","73","3"
"686","-1.7699169065993","-1.3972323170505","86","68","42","87","3"
"687","-1.5231252137826","-0.59187464031093","79","63","60","83","3"
"688","-0.5951370176781","-1.4144964870181","69","52","38","78","3"
"689","0.33000497258425","-0.32049999497484","78","64","40","52","3"
"690","-1.7382136503226","-0.91537871346128","73","69","55","87","3"
"691","-1.6954748642765","-1.2343573221339","72","72","48","83","3"
"692","-1.6451799132711","-0.60133498856759","73","71","60","83","3"
"693","-1.1701189126356","0.47520194605991","78","65","75","81","3"
"694","1.1908410133051","0.46061016310276","58","39","58","65","3"
"695","-0.21382718741027","-1.0443330139891","68","53","42","74","3"
"696","-2.0246514457676","-1.4283316980808","74","79","42","77","3"
"697","-0.99353111334757","0.0042948175118988","72","62","68","77","3"
"698","-2.1277019990046","-1.3672743672091","72","74","52","88","3"
"699","-1.7983433899372","-0.71963526387657","75","64","59","85","3"
"700","-1.7766336503869","-0.67637497785986","76","69","58","84","3"
"701","-1.0184165988697","-0.51112577743165","72","64","58","81","3"
"702","1.4579022106779","-1.0941974510924","68","34","29","63","3"
"703","-1.8249576599743","-1.2753874221012","75","75","43","83","3"
"704","-2.0954473172997","-1.1423427731872","82","72","51","84","3"
"705","-1.8314008623532","-0.39404959070537","75","70","61","80","3"
"706","-0.70593918097324","0.12588316120697","66","55","70","82","3"
"707","-0.48505523672257","-0.84723724240028","73","55","44","76","3"
"708","-0.27850670695243","-0.56161324472356","64","49","54","76","3"
"709","0.73884524703201","-1.2258379970293","73","42","28","73","3"
"710","0.24905866186091","-0.022109380580838","68","47","57","73","3"
"711","-2.2202214265012","-0.14167226295483","73","76","71","81","3"
"712","-0.96937333083339","-0.43974009306229","70","65","54","74","3"
"713","-1.0989333074032","-0.19107762621272","70","55","65","80","3"
"714","-2.6041094473269","-0.39930296892969","88","73","68","88","3"
"715","-2.6725484351466","-1.1084816725546","81","81","53","85","3"
"716","-1.9819963957832","-0.70739411971703","79","71","57","79","3"
"717","0.050767504630787","0.42228469583706","52","62","63","55","3"
"718","-1.8196100020361","-1.2670956473341","74","73","45","81","3"
"719","-1.9392694787766","0.097186638808144","85","65","74","85","3"
"720","-2.4092106645066","0.19876097207772","78","76","80","84","3"
"721","-1.976382655237","-0.77635133438347","74","72","56","83","3"
"722","-1.8448652622411","-0.23764602959863","79","75","65","75","3"
"723","-1.8227607052836","-0.99533168910733","67","78","49","76","3"
"724","-0.86597225006651","-0.33082117116468","64","61","59","76","3"
"725","-0.72674884918551","-0.80188976833386","69","64","45","68","3"
"726","-0.98340268871166","0.1099213083697","75","55","70","77","3"
"727","-0.93693801730054","-1.016962279426","69","67","46","73","3"
"728","-1.0384190235904","-0.6469354951864","69","66","51","77","3"
"729","-0.81550919763344","0.39930310914097","77","59","74","77","3"
"730","-0.2392306326141","0.19063780940416","68","59","62","73","3"
"731","-0.64933565113687","-0.95830889562302","77","63","43","68","3"
"732","-1.9701593659035","-2.1066243276969","73","79","31","82","3"
"733","-0.2575829292658","-0.2086736424945","71","52","58","77","3"
"734","-1.0564616975068","-0.3254739443776","74","63","58","78","3"
"735","-0.55703185528229","0.056934259116375","75","49","65","76","3"
"736","0.15511359460794","-0.28608845041088","67","54","51","74","3"
"737","-2.0410584159477","0.14084403268198","76","76","72","79","3"
"738","-1.5081898160749","0.10391993387697","70","70","69","80","3"
"739","-1.4520988922165","-0.1060443921572","78","70","64","71","3"
"740","-1.6379452844802","-0.71703112296596","79","69","56","76","3"
"741","-1.1645649682607","-0.16081834069952","70","62","66","84","3"
"742","-1.0603985712344","-1.5652876682501","76","70","35","72","3"
"743","-0.74474243955291","-0.16547037983422","63","66","60","69","3"
"744","-1.1060442731813","-1.1222812347672","77","56","47","81","3"
"745","-0.64768303435624","-0.86784443000289","71","64","45","75","3"
"746","-1.0095854563927","-0.012063935597264","73","64","64","73","3"
"747","0.3880091054032","-0.33175579695412","55","51","50","63","3"
"748","0.42439533950399","0.092072042830895","75","50","55","67","3"
"749","-0.56326799910443","-0.99036987928562","69","59","44","69","3"
"750","-0.62743041257551","-0.43674756829504","75","59","54","74","3"
"751","-2.0423247857137","-1.2871007692723","69","79","47","81","3"
"752","-0.63720360607212","-1.1410834300636","70","53","44","82","3"
"753","-1.707266116515","-0.72888128517045","70","71","57","83","3"
"754","0.1263199098664","-0.39849675357367","64","60","46","63","3"
"755","-1.7073422252783","-1.4099858740476","72","77","40","75","3"
"756","-1.2404199201456","-1.1925318537607","71","69","43","78","3"
"757","-1.4732054344843","-0.14678223128826","69","68","66","79","3"
"758","-1.3072286399896","-0.63444907107144","71","69","53","75","3"
"759","-0.97491975149346","-0.60741951625335","63","65","54","75","3"
"760","-1.7170917925889","-0.34180359176054","76","61","69","85","3"
"761","-1.1909023488699","-1.2798708455121","65","69","47","79","3"
"762","-1.7475593034056","-0.10298638282088","78","74","66","73","3"
"763","-1.6097860247838","-1.6354126265054","70","69","41","85","3"
"764","-0.9562611260863","-0.80243410706871","67","69","48","71","3"
"765","-1.1144482395098","-1.0961260557502","79","61","43","72","3"
"766","-0.65221513853147","0.10529067312681","62","55","69","79","3"
"767","-0.94419204636882","-1.4328420343437","77","58","36","76","3"
"768","-0.43870864893942","-0.90672940450435","65","55","45","75","3"
"769","-1.7234206793857","-0.59792241041153","75","72","57","75","3"
"770","-0.33205669146755","-0.56092038640575","70","57","49","72","3"
"771","-1.9619898326863","-0.71336894315796","70","80","56","72","3"
"772","-3.169053934407","-0.59062095928472","83","84","68","92","3"
"773","-3.4950973405837","-0.90531163233921","83","91","64","89","3"
"774","-1.8714561014033","-0.28345322920908","75","72","68","82","3"
"775","-1.6862307395922","0.46919623712648","81","76","77","81","3"
"776","-0.98947160659097","-0.29519692493296","71","67","57","65","3"
"777","-2.2958218970249","-1.1629128754725","79","80","50","78","3"
"778","-2.4706294563251","-1.6240431465663","84","76","44","86","3"
"779","-1.2751103557273","-0.153120538506","73","76","56","61","3"
"780","-1.5235148139136","-0.19168283707167","72","74","63","72","3"
"781","-0.12695564862396","0.012164706834706","64","57","58","67","3"
"782","-0.82121467051757","-0.72652329367308","69","62","51","74","3"
"783","-1.8160942197792","0.5848827999477","88","70","81","78","3"
"784","-3.1412519610034","-0.93082538324001","85","84","59","84","3"
"785","-1.0631805199331","-1.1848048285118","83","62","38","73","3"
"786","-0.069707373882118","-0.54125053523971","67","63","42","66","3"
"787","-1.3578826794127","-1.0041311568817","70","67","50","75","3"
"788","-1.7786442228584","-1.3129627450059","74","75","45","80","3"
"789","-1.5163761564235","0.51175657142419","73","70","79","75","3"
"790","-2.7893375821975","0.13221471912781","72","86","78","82","3"
"791","-0.44914399764632","0.035046787152052","68","66","58","60","3"
"792","-2.5687398131343","-1.310666367913","78","78","52","85","3"
"793","-0.068223918325613","-0.98661793436393","65","58","37","67","3"
"794","0.60518296088753","-0.43802103713877","65","50","45","70","3"
"795","-1.2784797287531","-0.99182182394855","72","74","44","67","3"
"796","-0.79086410992707","-0.67629139840915","71","62","49","69","3"
"797","-0.93019307541373","-0.88041312405432","75","64","45","77","3"
"798","-1.3784509155292","-1.0512460585656","75","73","45","70","3"
"799","-0.69709977313545","-0.97124006917297","72","61","42","73","3"
"800","-0.35854701015398","-0.87868120195496","75","45","48","81","3"
"801","-1.1985302096796","-1.5369579255283","69","71","35","74","3"
"802","-1.6803091105198","-0.51697291936521","75","68","60","84","3"
"803","-1.8232488900517","-0.74178232008644","74","77","54","75","3"
"804","-0.68394883601433","-0.41166691421785","66","62","54","72","3"
"805","-1.6746622492847","-0.90759814676102","74","67","54","83","3"
"806","-1.8444442896981","-0.71807560885189","77","71","57","79","3"
"807","-1.2035840486777","-1.3988754162412","70","69","39","83","3"
"808","-0.30682792132308","-0.88323875787152","68","50","45","78","3"
"809","-0.78202666338002","-0.15054833891376","66","67","60","71","3"
"810","-2.148163396595","-1.0698566265065","78","83","50","82","3"
"811","-0.59635828477549","-0.39339567514528","72","64","52","77","3"
"812","-0.67923713953195","-0.53245740093271","73","49","57","80","3"
"813","-2.7655759897483","-0.41537135562667","82","81","68","84","3"
"814","-1.3536536593781","-0.36668304279615","68","71","58","74","3"
"815","-1.8782003912474","0.29463835978265","76","71","76","78","3"
"816","-0.73295392537647","-0.24860591778838","74","58","58","77","3"
"817","-2.1309749505996","-0.95067967297827","61","82","53","80","3"
"818","-2.1526163794727","-0.67351167357335","74","75","60","81","3"
"819","-1.7126239539604","-0.14290240582019","78","70","67","79","3"
"820","-1.1564478600715","-1.4604576284392","65","70","36","76","3"
"821","-1.3634825899561","-0.66257337823674","67","66","57","86","3"
"822","-2.2310321839671","-0.49033633920966","78","78","62","76","3"
"823","-1.3324103418921","-1.1580041420971","73","73","45","74","3"
"824","-1.2515473316546","-0.96290356881579","79","64","47","82","3"
"825","-1.5251852947872","-0.696334769647","77","68","51","76","3"
"826","0.82272830193216","0.71423887344923","52","57","63","60","3"
"827","-0.93684902115146","0.47363696711078","65","60","78","79","3"
"828","-0.36204942806336","-0.21145500595691","57","62","61","78","3"
"829","1.3066870001914","0.62036145362746","48","47","61","54","3"
"830","1.220224966162","0.55351640456492","42","56","60","60","3"
"831","1.3783019966312","0.94660653198318","48","51","65","51","3"
"832","-0.44123545004597","0.53681865911343","42","71","71","70","3"
"833","0.83605587275408","0.83362718223099","54","40","73","76","3"
"834","-1.2852425790623","-0.65968465504299","64","70","55","73","3"
"835","-0.099715240413372","-0.49121931144576","72","50","51","69","3"
"836","-0.34799170703637","0.36232188259912","70","50","73","72","3"
"837","-0.50913552876702","0.46456201442248","54","62","75","76","3"
"838","0.89251118054177","0.12059090906408","45","62","60","65","3"
"839","0.1228064579821","-0.043547641146416","64","44","62","76","3"
"840","-0.46892443302591","-0.10209288751748","56","58","65","79","3"
"841","-0.66344041245887","0.024107771198988","55","64","62","69","3"
"842","0.90738856565687","0.94961675228045","65","52","65","48","3"
"843","-0.63005999097834","-0.13525169317671","66","64","63","79","3"
"844","0.34718846356742","0.64747720362824","56","52","74","75","3"
"845","-0.2762973903667","0.14046597040443","58","59","66","73","3"
"846","0.19487075211181","0.19524820181868","61","51","64","73","3"
"847","-1.1121997265388","-0.73695132596569","50","72","54","77","3"
"848","0.57393751857877","0.61944672072739","43","53","73","77","3"
"849","-0.18715001032198","0.72141125608007","57","62","74","71","3"
"850","-0.13880865590136","0.49720603353223","58","60","70","71","3"
"851","-0.57543020450369","-0.30075702536969","58","61","59","72","3"
"852","-0.10650051739692","0.32079490414921","58","61","68","73","3"
"853","-1.8990341191183","0.72103162684376","71","76","84","75","3"
"854","-0.53891152381532","0.45869991062528","69","58","73","75","3"
"855","-2.8450575784116","-0.99104476443226","85","78","58","88","3"
"856","0.5441502313211","0.2970019071503","51","52","60","64","3"
"857","0.53872400074962","0.37160510858989","40","40","71","82","3"
"858","-0.95309593312207","-1.4698649588724","71","65","38","77","3"
"859","-1.7212352065655","0.68833726377845","81","73","78","74","3"
"860","-2.3022129074218","-1.2282147779456","83","74","49","84","3"
"861","-1.3453460606325","-1.091867132943","74","68","46","78","3"
"862","-1.5049864230111","-0.10307143080114","81","64","67","84","3"
"863","-2.3507007385974","-1.3598075932242","73","84","46","83","3"
"864","-1.0921243859782","-0.95029247182416","77","56","49","78","3"
"865","-1.8059533893676","-0.82055821366797","75","68","54","79","3"
"866","-0.50775102861315","-0.49652528030242","67","54","55","72","3"
"867","-1.3391992061434","-0.66757747060961","72","69","54","74","3"
"868","-1.6810746418962","-0.20240795805352","74","75","66","75","3"
"869","-1.4070784138697","0.026268923436267","85","55","69","83","3"
"870","-1.6148407737069","-0.40266151327672","71","71","61","74","3"
"871","-0.90197514768599","-0.29076953944137","56","67","62","73","3"
"872","-0.8016921164931","-0.55886761925046","67","65","51","73","3"
"873","-1.8169696264195","-1.0245635174706","73","80","48","70","3"
"874","-1.6706306448308","-0.67412756403549","77","74","56","74","3"
"875","-0.604112428614","-0.76964422647743","68","62","49","70","3"
"876","-0.54147192152681","-1.2271027762806","72","69","34","63","3"
"877","-1.554578000846","-0.6636841428091","79","60","59","81","3"
"878","-1.4009382627342","-0.81256816480003","65","71","52","79","3"
"879","-0.70838047195793","-0.20933148086608","72","59","61","78","3"
"880","-0.5707525130386","-0.96281517297725","68","58","45","76","3"
"881","-1.0408487457297","-0.29338527271827","67","65","61","75","3"
"882","-0.93924999614289","-0.11244152683347","71","65","61","70","3"
"883","-1.7336004589078","-1.6033145575255","77","72","38","79","3"
"884","-1.7182753152886","-0.69740745094525","72","75","53","72","3"
"885","-0.71874011361104","-0.62066182781758","76","62","49","76","3"
"886","-0.28315142554776","-1.0584295544135","70","55","41","69","3"
"887","-2.0887925586729","-0.82419335707676","71","79","55","77","3"
"888","-1.909257499095","0.090545145955496","75","78","69","67","3"
"889","-1.7765170495009","-1.108508737119","74","66","54","86","3"
"890","-1.3548467214839","0.22372156477212","71","59","72","81","3"
"891","-2.0235659848103","-0.7465591967233","68","82","57","80","3"
"892","-1.5809646527921","-0.90143270428958","80","63","59","93","3"
"893","-1.7400829501755","-0.59015746651399","67","68","61","89","3"
"894","-0.0089409737396804","-0.98741140192299","65","52","42","75","3"
"895","-2.0081336975531","-0.47009125493895","78","75","60","77","3"
"896","-0.34741781767595","-0.79196521335474","74","46","51","76","3"
"897","-1.0136715687858","-0.33509007656545","64","60","61","80","3"
"898","-2.0666127202837","-0.36849246912316","81","75","64","78","3"
"899","-1.6042663430389","-0.77589097780886","69","70","56","80","3"
